id,smiles,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_0196,C0CC(CCCCC)CCC01CCC(c2cc(F)c(F)cc2)CC1,1.39,1.557228595,2.390253847
de_cp_0197,C0CC(CCCCC)CCC01CCC(c2cc(F)c(F)c(F)c2)CC1,2.98,5.567738792,6.184106062
de_cp_0198,C0CC(CCCCC)CCC01CCC(c2ccc(OC(F)(F)(F))cc2)CC1,1.32,4.174576894,4.619951219
de_cp_0199,C0CC(CCCCC)CCC01CCC(c2ccc(OCCCCC)cc2)CC1,-1.98,-0.105857412,0.116793683
de_cp_0200,C0CC(CCCCC)CCC01CCC(=C(F)(F))CC1,-0.2,3.337587483,3.168738449
de_cp_0201,C0CC(CCCCC)CCC01CCC(C#N)CC1,-0.8,2.659685755,10.13272915
de_cp_0202,C0CC(CCCCC)CCC01CCC(C#N)(CCCCC)CC1,-6.3,-1.648079274,-2.537421089
de_cp_0203,C0CC(CCCCC)CCC01CCC(OC(=O)C2CCC(C3CCC(CCCCC)CC3)CC2)CC1,-2.61,-0.487195174,-0.430533491
de_cp_0204,CCCCCC0CCC(c1cc(F)c(F)c(F)c1)CC0,,8.753180575,9.173616514
de_cp_0205,CCCCCCCC0CCC(c1cc(F)c(F)c(F)c1)CC0,6.8,9.605960481,9.294023877
de_cp_0206,CCCCC0CCC(CCc1cc(F)c(F)c(F)c1)CC0,5.8,9.315007237,9.438129704
de_cp_0207,CCCCCC0CCC(CCc1cc(F)c(F)c(F)c1)CC0,6.8,0.396371567,-0.007768721
de_cp_0208,CCC0CCC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,8.3,9.672805245,9.360998183
de_cp_0209,CCCCC0CCC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,8.3,8.891913441,8.734693753
de_cp_0210,CCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,6.8,8.429548264,8.545825699
de_cp_0211,CCCCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,8.8,3.671019858,4.502911782
de_cp_0212,CCCCCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,6.3,7.856686258,7.603924738
de_cp_0213,CCC0CCC(c1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,12.8,13.08624024,11.84765605
de_cp_0214,CCCCC0CCC(c1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,12.3,11.80405305,11.01011414
de_cp_0215,CCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,8.3,8.229222166,8.254230781
de_cp_0216,CCCCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,7.8,7.310012531,7.664219363
de_cp_0217,CCCCCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,6.3,5.366352517,5.627990894
de_cp_0218,CCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,11.49923813,10.94398503
de_cp_0219,CCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,11.8,10.89419086,10.3787404
de_cp_0220,CCCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,11.8,10.16064695,9.977951157
de_cp_0221,CCCCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,10.8,9.779569923,9.89578821
de_cp_0222,CCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,12.8,10.3836257,9.856391635
de_cp_0223,CCCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,12.6,9.935841839,9.643222423
de_cp_0224,CCCCCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,11.3,9.274812279,9.208159674
de_cp_0225,CCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,11.3,9.429725828,9.031736812
de_cp_0226,CCCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,10.8,8.72208899,8.588102623
de_cp_0227,CCCCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,10.8,5.890425988,6.772939712
de_cp_0228,CCCCCc0ccc(C#Cc1cc(F)c(O)cc1)cc0,-3.2,3.236109141,2.148748227
de_cp_0229,CCCCCc0ccc(C#Cc1ccc(OCC(F)(F)(F))cc1)cc0,2.7,6.888471188,3.409996091
de_cp_0230,CCCCCc0ccc(C#Cc1cc(F)c(OCC(F)(F)(F))cc1)cc0,3.1,10.30331237,4.96862989
de_cp_0231,CCCCCCOc0ccc(C=Nc1cnc(OC)nc1)cc0,7,6.959331281,16.31144627
de_cp_0232,CCCCCCCCOc0ccc(C=Nc1cnc(OCCCC)nc1)cc0,5.3,5.018621415,12.48424293
de_cp_0233,CCCCCCCCCOc0ccc(C=Nc1cnc([Cl])nc1)cc0,19.2,18.20888414,47.43916411
de_cp_0234,CCCCOc0ccc(C=Nc1cnc(C#N)nc1)cc0,66.17,62.44734832,126.5130525
de_cp_0235,CCCCCCOc2ccc(c0ccc(C=Nc1cnc(OCCCCC)nc1)cc0)cc2,2.95,1.435944273,10.91536518
de_cp_0236,CCCCOc0cc(O)c(C=Nc1cnc(C#N)nc1)cc0,39.07,46.10545241,92.67096491
de_cp_0237,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCC)cc2)cc1)cc0,-1.28,-0.154755957,-3.914249832
de_cp_0238,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCC)cc2)cc1)cc0,-1.42,0.381178887,-2.410427571
de_cp_0239,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCC)cc2)cc1)cc0,-1.69,-0.237932081,-2.731025624
de_cp_0240,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)cc0,-1.82,0.41934903,-0.755631422
de_cp_0241,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCC)cc2)cc1)cc0,-1.7,-0.119967815,-2.226083306
de_cp_0242,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCC)cc2)cc1)cc0,-1.69,0.274109773,-2.441065204
de_cp_0243,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)cc0,-1.61,-0.020791451,-3.554553879
de_cp_0244,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(CCCC)cc2)cc1)CC0,-1.66,-0.228426102,-2.474805747
de_cp_0245,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)CC0,-1.68,-0.306708501,-2.422189741
de_cp_0246,CCCCCCCc0ccc(C(=O)Oc1ccc(C#N)cc1)cc0,20.7,27.3258771,40.41554473
de_cp_0247,CCCCCCCc0cnc(c1ccc(C#N)cc1)nc0,16,23.86708465,52.06107257
de_cp_0248,CCCCCCCc0ccc(c1ccc(C#N)cc1)cc0,9.6,12.32022958,32.80087538
de_cp_0249,CCCCCCCC0CCC(c1ccc(C#N)cc1)CC0,8.3,12.55769499,28.24356188
de_cp_0250,CCCCCCCC0CCC(C(=O)Oc1ccc(C#N)cc1)CC0,5.6,7.828481102,17.58553852
de_cp_0251,CCCCCCCc0ccc(C(=O)Oc1ccc(CCC)cc1)cc0,0.3,2.860357055,1.174731364
de_cp_0252,CCCCCCCc0ccc(C(=O)Oc1ccc(CCCCC)cc1)cc0,0.1,1.508304446,0.591407425
de_cp_0253,CCCCCC0CCC(C(=O)Oc1ccc(C)cc1)CC0,-0.4,0.064708683,-0.250715513
de_cp_0254,CCCCCC0CCC(C(=O)Oc1ccc(OC)cc1)CC0,-0.7,0.910250486,0.167977304
de_cp_0255,CCCCCC0CCC(C(=O)OC1CCC(CCC)CC1)CC0,-0.9,-0.860943143,-1.041693722
de_cp_0256,CCCCCCCC0CCC(c1ccc(C(=O)Oc2ccc(C#N)cc2)cc1)CC0,14.3,19.69456186,35.46450375
de_cp_0257,CCCCCCCC0CCC(c1ccc(C(=O)Oc2cc(C#N)c(C#N)cc2)cc1)CC0,28.2,38.61704525,61.68163621
de_cp_0258,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(C#N)cc2)cc1)CC0,3.2,10.49373576,16.34401727
de_cp_0259,CCCCCCCC0CCC(C1CCC(C(=O)Oc2ccc(C#N)cc2)CC1)CC0,6.2,16.24834374,24.75278568
de_cp_0260,CCCCCCCC0CCC(C1CCC(C(=O)Oc2cc(C#N)c(C#N)cc2)CC1)CC0,10.9,3.758261119,6.735286458
de_cp_0261,C=CCCC0CCC(c1ccc(N=C=S)cc1)CC0,4.12,5.430054569,12.9362199
de_cp_0262,CCC=CCC0CCC(c1ccc(N=C=S)cc1)CC0,4,5.714044407,17.60880723
de_cp_0263,C=CCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,3.9,4.893462345,15.78822141
de_cp_0264,C=CCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,5.07,4.716127344,7.970777912
de_cp_0265,C=CCCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,3.85,4.18414355,14.44737453
de_cp_0266,CCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,4.3,4.402298297,9.863111558
de_cp_0267,C=CCCCCCC0CCC(c1ccc(C#N)cc1)CC0,5.9,10.84731887,25.35593887
de_cp_0268,C=CCCCCCCC0CCC(c1ccc(C#N)cc1)CC0,5,10.20353547,26.09225399
de_cp_0269,CCCCCC0CCC(c1ccc(CC)cc1)CC0,0.2,0.292259521,0.458381646
de_cp_0270,CCCCCC0CCC(c1ccc(C(F)(F)C)cc1)CC0,1.1,3.186698553,2.970939162
de_cp_0271,CCCCCCCC0CCC(c1ccc(C(F)C(F)(F)(F))cc1)CC0,2.1,2.909896268,3.771329153
de_cp_0272,CCCCCC0CCC(c1ccc(C(F)(F)C(F)(F)(F))cc1)CC0,4.9,9.738849911,9.058115065
de_cp_0273,CCCCCC0CCC(c1ccc(c2ccc(CC)cc2)cc1)CC0,0.1,0.481777701,0.679837357
de_cp_0274,CCCCCC0CCC(c1ccc(c2ccc(C(F)C(F)(F))cc2)cc1)CC0,8.4,9.481571732,7.683469537
de_cp_0275,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F))cc2)cc1)CC0,10,13.0053745,11.5746154
de_cp_0276,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F)(F))cc2)cc1)CC0,10.3,10.25973639,9.946050544
de_cp_0277,CCCCCC0CCC(c1ccc(C)cc1)CC0,0.3,0.298053529,0.448676088
de_cp_0278,CCCC0CCC(c1ccc(C(F)(F))cc1)CC0,3.7,3.996501544,4.946100434
de_cp_0279,CCCC0CCC(c1ccc(C(F)(F)(F))cc1)CC0,8.6,12.01301658,10.88214943
de_cp_0280,CCCCCC0CCC(c1ccc(CCC)cc1)CC0,0.15,0.286651155,0.434639256
de_cp_0281,CCCC0CCC(c1ccc(CCC(F)(F))cc1)CC0,2.7,2.707145484,1.167479933
de_cp_0282,CCCC0CCC(c1ccc(CCC(F)(F)(F))cc1)CC0,4.1,6.709230506,5.396823955
de_cp_0283,CCCC0CCC(c1ccc(C(F)(F)C(F)(F)C(F)(F)(F))cc1)CC0,5.6,8.437785107,8.869492802
de_cp_0284,CCCCCC0CCC(c1ccc(c2ccc(CCC)cc2)cc1)CC0,0.4,0.461504989,0.61892993
de_cp_0285,CCCCCC0CCC(c1ccc(c2ccc(CC(F)C)cc2)cc1)CC0,6.5,-0.069860442,0.090114523
de_cp_0286,CCCCCC0CCC(c1ccc(c2ccc(CC(F)(F)C)cc2)cc1)CC0,6.9,3.840952226,4.045708246
de_cp_0287,CCCCCC0CCC(c1ccc(c2ccc(C(F)C(F)(F)C)cc2)cc1)CC0,7.5,0.163545455,0.510197899
de_cp_0288,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F)C)cc2)cc1)CC0,5.8,7.358394159,8.080943522
de_cp_0289,CCCCCC0CCC(c1ccc(c2ccc(C(F)C(F)(F)C(F)(F)(F))cc2)cc1)CC0,7,5.628185589,5.763630521
de_cp_0290,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F)C(F)(F)(F))cc2)cc1)CC0,9.6,8.808998876,9.641642137
de_cp_0291,CCCCCC0CCC(c1ccc(c2ccc(CC(F)(F)CC)cc2)cc1)CC0,1.1,3.474709628,3.529288887
de_cp_0292,CCCCCC0CCC(c1ccc(c2ccc(CCC(F)(F)CC)cc2)cc1)CC0,-0.1,0.780952009,0.950294509
de_cp_0293,CCCc0ccc(c1ccc(CC(F)(F)C)cc1)cc0,5.5,4.513158406,3.913724063
de_cp_0294,CCCCCc0ccc(c1ccc(CC(F)(F)CC)cc1)cc0,1.7,3.854374547,3.390641115
de_cp_0295,CCCC0CCC(CCc1ccc(c2ccccc2)cc1)CC0,2.12,0.531856759,0.92086349
de_cp_0296,CCCC0CCC(CCc1ccc(c2ccc(F)cc2)cc1)CC0,4.89,2.08909044,2.523428917
de_cp_0297,CCCC0CCC(CCc1ccc(c2ccc([Cl])cc2)cc1)CC0,7.5,1.731213481,3.942623082
de_cp_0298,CCCC0CCC(CCc1ccc(c2ccc([Br])cc2)cc1)CC0,7.15,1.912079796,3.696188238
de_cp_0299,CCC0CCC(CCc1ccc(c2ccc(F)cc2)cc1)CC0,4.56,3.301218607,3.95413733
de_cp_0300,CCCCC0CCC(CCc1ccc(c2ccc(F)cc2)cc1)CC0,4.53,3.120852219,3.840955679
de_cp_0301,CCCCCC0CCC(CCc1ccc(c2ccc(F)cc2)cc1)CC0,4.27,3.003383066,3.668692648
de_cp_0302,CCCCCCOc0ccc(C(=O)Oc1ccc2cc(C(=O)OCCCC)c(=O)oc2c1)cc0,0.5,17.66195128,18.11328016
de_cp_0303,CCCCOc0ccc(C=CC(=O)Oc1ccc2cc(C(=O)OCCCC)c(=O)oc2c1)cc0,0.7,27.13032796,34.79601794
de_cp_0304,CCCCCCOc0ccc(C(=O)Oc1ccc2cc(C#N)c(=O)oc2c1)cc0,5,49.64300124,90.88859534
de_cp_0305,CCCCOc0ccc(C=CC(=O)Oc1ccc2cc(C#N)c(=O)oc2c1)cc0,5.2,67.18207517,129.5565696
de_cp_0306,CCCCCCCOc0ccc(C(=O)Oc3ccc(C(=O)Oc1ccc2cc(C#N)c(=O)oc2c1)cc3)cc0,7,54.52166535,82.71897079
de_cp_0307,CCCCCCOc0ccc(C(=O)Oc1ccc2cc(C(=O)OCCCC)ccc2c1)cc0,0.5,10.76098821,7.906261019
de_cp_0308,CCCCC(C1CCC(C(C#N)CC2CCC(CCCCC)CC2)CC1),-4.3,-2.334295179,-3.016681112
de_cp_0309,CCCCCC0CCC(C1CCC(C(C#N)CC2CCC(CCCCC)CC2)CC1)CC0,-3.6,-1.543215511,-2.974929419
de_cp_0310,CCCCC0CCC(c1nnc(C2CCC(CCCC)CC2)s1)CC0,-5.2,,-0.489392618
de_cp_0311,CCCCCCC0CCC(c1nnc(C2CCC(CCCCCC)CC2)s1)CC0,-5.9,-2.064746203,-0.830538572
de_cp_0312,CCCCCCC0CCC(c1nnc(C2CCC(CCCCCCCC)CC2)s1)CC0,-5,-2.499956639,-1.065442846
de_cp_0313,CCCCC0CCC(c1nnc(c2ccc(CCCC)cc2)s1)CC0,-4.2,-0.430132229,0.449803532
de_cp_0314,CCCCCCC0CCC(c1nnc(c2ccc(CCCCCC)cc2)s1)CC0,-4.8,-1.937829944,-0.558854765
de_cp_0315,CCCCCCCCCOc0ccc(C(=O)Oc1ccc(C=C(C#N)(C#N))cc1)cc0,6.7,26.90631618,71.61200026
de_cp_0316,CCCc0ccc(c1ccc(OC(F)(F)(F))cc1)nc0,13.2,13.29007292,10.62923913
de_cp_0317,CCCc0ccc(c1ccc(OC(F)(F))cc1)nc0,17.7,14.72669517,13.48992123
de_cp_0318,CCCc0ccc(c1ccc(C#N)cc1)nc0,29.4,28.57473221,54.89587203
de_cp_0319,CCCCCc0ccc(c1ccc(OC(F)(F)(F))cc1)nc0,11.8,10.51003784,9.129408476
de_cp_0320,CCCCCc0ccc(c1ccc(OC(F)(F))cc1)nc0,15.9,12.78178705,12.4718016
de_cp_0321,CCCCCc0ccc(c1ccc(SC(F)(F))cc1)nc0,22.9,10.60494625,18.49758211
de_cp_0322,CCCCCc0ccc(c1ccc(N=C=S)cc1)nc0,15.5,10.61060418,18.69745258
de_cp_0323,CCCCCc0ccc(c1ccc(C#N)cc1)nc0,18.9,20.84183826,47.22329313
de_cp_0324,CCCCCc0ccc(c1ccc(F)cc1)nc0,9.8,6.398270848,7.972996904
de_cp_0325,CCCCCc0ccc(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))cc1)nc0,0.7,9.175146168,9.648747664
de_cp_0326,CCCCCCCc0ccc(c1ccc(OC(F)(F)(F))cc1)nc0,8.3,7.46847045,8.331405774
de_cp_0327,CCCCCCCc0ccc(c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F))c(F)c1)nc0,7,11.77244155,14.1586136
de_cp_0328,CCCCCCCc0ccc(c1ccc(CCCCCCC)c(F)c1)nc0,4.2,1.290888745,1.802199655
de_cp_0329,CCCCCc0ccc(c1cnc(SC(F)(F))nc1)cc0,14.7,15.30034029,23.18764166
de_cp_0330,CCCCCc0ccc(c1nnc(OC(F)(F))cc1)cc0,10.9,3.964451744,5.919891396
de_cp_0331,CCCCCc0ccc(c1nnc(SC(F)(F))cc1)cc0,9.4,5.943489498,7.475135101
de_cp_0332,CCCCCc0ccc(C#Cc1ccc(OC(F)(F))cc1)cc0,8.8,7.1758976,8.238875436
de_cp_0333,C1CC2(CCCCCCC)CCC1(c0ccc(OC(F)(F))cc0)CC2,3.8,3.704308776,5.74424629
de_cp_0334,CCCC0CCC(c1ccc(OC(F)(F))cc1)CC0,8.3,8.210603444,8.134844985
de_cp_0335,CCCC0CCC(c1ccc(SC(F)(F))cc1)CC0,10.6,8.9310475,10.49125785
de_cp_0336,CCCC0CCC(c1ccc(C#N)cc1)CC0,13.5,15.95092757,34.96805678
de_cp_0337,CCCCCCCC0CCC(c1ccc(OC(F)(F))cc1)CC0,5.6,4.346237512,6.641979419
de_cp_0338,CCCC0COC(c1ccc(OC(F)(F))cc1)OC0,17.2,18.8896849,18.20143627
de_cp_0339,CCCCCC0COC(c1ccc(OC(F)(F)(F))cc1)OC0,10,13.92645659,13.79599631
de_cp_0340,CCCCCC0COC(c1ccc(OC(F)(F))cc1)OC0,14.6,16.29325015,14.99876752
de_cp_0341,CCCCCC0COC(c1ccc(SC(F)(F))cc1)OC0,16.1,13.82060459,15.4698475
de_cp_0342,CCCCCC0COC(c1ccc(C#N)cc1)OC0,32,19.05538058,46.97816563
de_cp_0343,CCCCCCCC0COC(c1ccc(OC(F)(F))cc1)OC0,9.6,16.74288294,16.39832811
de_cp_0344,CCCc0cnc(c1ccc(OC(F)(F)(F))cc1)nc0,18.9,13.96671404,16.04178887
de_cp_0345,CCCc0cnc(c1ccc(SC(F)(F))cc1)nc0,26.9,19.76395065,24.56679964
de_cp_0346,CCCCCc0cnc(c1ccc(OC(F)(F)(F))cc1)nc0,18.5,13.09987824,14.32376875
de_cp_0347,CCCCCc0cnc(c1ccc(OC(F)(F))cc1)nc0,20.6,15.5364614,16.20696556
de_cp_0348,CCCCCc0cnc(c1ccc(SC(F)(F))cc1)nc0,22.7,17.73598143,22.91281471
de_cp_0349,CCCCCc0cnc(c1ccc(C#N)cc1)nc0,34,33.35120327,62.13145813
de_cp_0350,CCCCCCCCc0cnc(c1ccc(OC(F)(F))cc1)nc0,13,16.21215141,14.95010704
de_cp_0351,CCCCCC0CCC(c1ccc(c2ccc(OC(F)(F))cc2)cc1)CC0,9.7,4.064416511,6.164811221
de_cp_0352,CCCCCC0CCC(c1ccc(c2ccc(SC(F)(F))cc2)cc1)CC0,11.4,8.177638439,10.45002248
de_cp_0353,CCCCCC0CCC(c1ccc(c2ccc(C#N)cc2)cc1)CC0,12,13.86287785,30.75189697
de_cp_0354,CCCC0CCC(c1ccc(c2ccc(OC(F)(F))cc2)cc1)CC0,10.2,6.941890344,7.033689798
de_cp_0355,CCCC0CCC(c1ccc(c2cc(F)c(OC(F)(F))cc2)cc1)CC0,12.3,11.86841715,12.39801461
de_cp_0356,CCCCCC0CCC(C1CCC(c2cc(F)c(OC(F)(F))cc2)CC1)CC0,11.2,7.437074688,9.063873242
de_cp_0357,CCCC0CCC(C1CC=C(c2ccc(OC(F)(F))cc2)CC1)CC0,8.9,8.007711666,7.343064426
de_cp_0358,CCCCCC0CCC(C1CCC(COc2ccc(OC(F)(F))cc2)CC1)CC0,7.2,6.500758708,7.347482314
de_cp_0359,CCCCCC0Cc1ccc(c2ccc(OC(F)(F)(F))cc2)nc1CC0,13.3,12.07431361,10.27488372
de_cp_0360,CCCCCC0Cc1ccc(c2ccc(OC(F)(F))cc2)nc1CC0,10.1,13.29905609,11.94061117
de_cp_0361,CCCCCC0Cc1ccc(c2ccc(SC(F)(F))cc2)nc1CC0,16,1.703694557,6.007980224
de_cp_0362,CCCCCC0Cc1ccc(c2ccc(C#N)cc2)nc1CC0,19.6,21.49380483,44.85497355
de_cp_0363,CCCCCC0Cc1ccc(c2ccc(N=C=S)cc2)nc1CC0,15.3,10.83458962,17.48272622
de_cp_0364,CCCCCC0Cc1ccc(c2ccc(F)cc2)nc1CC0,10.7,7.449172402,7.963192722
de_cp_0365,CCCCCC3CCC(C0Cc1ccc(c2ccc(OC(F)(F))cc2)nc1CC0)CC3,10.9,9.653005982,10.42807526
de_cp_0366,CCCCCc1ccc(c2ccc(c3ccc(OC(F)(F))cc3)cn2)cc1,10.9,-0.739641552,1.608429456
de_cp_0367,CCCCC0CCC(c1cnc(c2ccc(OC(F)(F)(F))cc2)nc1)CC0,16.6,12.02063329,14.39103269
de_cp_0368,CCCCC0CCC(c1cnc(c2ccc(OC(F)(F))cc2)nc1)CC0,18.2,12.09417628,15.16301604
de_cp_0369,CCCCC0CCC(c1cnc(c2ccc(SC(F)(F))cc2)nc1)CC0,14.4,15.57657369,23.73815344
de_cp_0370,CCCCC0CCC(c1ccc(c2ccc(OC(F)(F)(F))cc2)nc1)CC0,10.6,9.134199127,8.905269909
de_cp_0371,CCCCC0CCC(c1ccc(c2ccc(OC(F)(F))cc2)nc1)CC0,13.8,11.74868138,11.22164272
de_cp_0372,CCCCCC0CCC(c1ccc(SC(F)(F))cc1)CC0,7.2,7.022255621,9.578330758
de_cp_0373,CCCc0ccc(c1ccc(SC(F)(F))cc1)cc0,11.3,10.17390739,13.25799871
de_cp_0374,CCCCCc0ccc(c1ccc(SC(F)(F)(F))cc1)cc0,8.4,12.48236537,10.21820502
de_cp_0375,CCCCOc0ccc(c1ccc(SC(F)(F)(F))cc1)cc0,9.9,16.3697582,17.04019747
de_cp_0376,CCCC0CCC(C1CCC(c2ccc(SC(F)(F)(F))cc2)CC1)CC0,8.6,9.565206725,8.152898842
de_cp_0377,CCCCCC0CCC(c1ccc(c2ccc(SC(F)(F)(F))cc2)cc1)CC0,9.4,9.999093347,9.51521911
de_cp_0378,CCCCCCCc0ccc(c1ccc(S(=O)C(F)(F))cc1)cc0,14.8,11.59757698,13.43919759
de_cp_0379,CCCCCC2CCC(c0ccc(c1ccc(S(=O)C(F)(F))cc1)cc0)CC2,16.3,11.34434706,15.6479074
de_cp_0380,CCCCCCCc0ccc(c1ccc(S(=O)(=O)C(F)(F))cc1)cc0,11.2,42.0169973,30.40560557
de_cp_0381,CCCCCC2CCC(c0ccc(c1ccc(S(=O)(=O)C(F)(F))cc1)cc0)CC2,13.1,37.77497608,27.19725445
de_cp_0382,CCCCCC2CCC(c0ccc(c1ccc(S(=O)C(F)(F)(F))cc1)cc0)CC2,12.5,,14.17969101
de_cp_0383,CCCCCC2CCC(c0ccc(c1ccc(S(=O)(=O)C(F)(F)(F))cc1)cc0)CC2,22.9,39.10302114,25.58537727
de_cp_0384,CCCCCC2CCC(C(=O)Oc1ccc(S(=O)(=O)C(F)(F)(F))cc1)CC2,16,46.42232119,22.96664466
de_cp_0385,CCCCCC2CCC(c0ccc(C(=O)Oc1ccc(S(=O)(=O)C(F)(F)(F))cc1)cc0)CC2,32,60.23138848,33.01866
de_cp_0386,CCCC0CCC(c1ccc(S(=O)(=O)F)cc1)CC0,22.4,28.47698443,31.71374835
de_cp_0387,CCCc0ccc(c1ccc(S(=O)(=O)F)cc1)cc0,27.9,37.63117952,39.45586253
de_cp_0388,CCCC2CCC(c0ccc(c1ccc(S(=O)(=O)F)cc1)cc0)CC2,27.1,29.30656043,33.75708934
de_cp_0389,CCCCCc0ccc(c1ccc(OCC(F)(F)(F))cc1)cc0,8.7,6.514404544,3.730774978
de_cp_0390,CCCCCC0CCC(C(=O)Oc1ccc(OCC(F)(F)(F))cc1)CC0,6.8,11.57640127,4.717913233
de_cp_0391,CCCCCC2CCC(C0CCC(C(=O)Oc1ccc(OCC(F)(F)(F))cc1)CC0)CC2,7.9,0.556527303,-0.37958158
de_cp_0392,CCc0ccc(OC(=O)c1ccc(OCC(F)(F)(F))cc1)cc0,8.2,1.08736583,0.771189151
de_cp_0393,CCCCCC2CCC(C0CCC(CCc1ccc(OCC(F)(F)(F))cc1)CC0)CC2,7.2,4.084123343,0.884453062
de_cp_0394,CCCC0CCC(C1CCC(C(=O)OCC(F)(F)(F))CC1)CC0,2,5.498774098,3.644711653
de_cp_0395,CCCCCC0CCC(C1CCC(C(=O)OCC(F)(F)(F))CC1)CC0,2.7,1.875177871,0.463762039
de_cp_0396,CCCC0CCC(c1ccc(C(=O)OCC(F)(F)(F))cc1)CC0,6.8,9.746725867,7.269839395
de_cp_0397,CCCCCC0CCC(c1ccc(C(=O)OCC(F)(F)(F))cc1)CC0,5.9,8.554116678,6.127802588
de_cp_0398,CCCCCC0CCC(c2ccc(c1ccc(C(=O)OCC(F)(F)(F))cc1)cc2)CC0,7.6,7.713016438,7.869313107
de_cp_0399,CCCC0CCC(C1CCC(C(=O)C(F)(F)(F))CC1)CC0,5.1,8.337884261,7.643259943
de_cp_0400,CCCCCC0CCC(c1ccc(C(=O)C(F)(F)(F))cc1)CC0,15.5,17.25610052,18.83878243
de_cp_0401,CCCCCCCC0CCC(c1ccc(C(=O)C(F)(F)(F))cc1)CC0,15.5,16.014181,17.73068166
de_cp_0402,CCCCCc0ccc(c1ccc(C(=O)C(F)(F)(F))cc1)cc0,17.5,21.83638285,25.80825491
de_cp_0403,CCCCCC2CCC(c0ccc(c1ccc(C(=O)C(F)(F)(F))cc1)cc0)CC2,17.7,17.39932823,21.66427018
de_cp_0404,CCCCCC0CCC(C(=O)Oc1ccc(C(=O)C(F)(F)(F))cc1)CC0,14,12.36349663,13.76946756
de_cp_0405,CCCCCc0ccc(C(=O)Oc1ccc(C(=O)C(F)(F)(F))cc1)cc0,26.7,,31.82537157
de_cp_0406,CCCCCC2CCC(C0CCC(C(=O)Oc1ccc(C(=O)C(F)(F)(F))cc1)CC0)CC2,11.3,5.092970941,6.508111456
de_cp_0407,CCCCCC2CCC(c0ccc(C(=O)Oc1ccc(C(=O)C(F)(F)(F))cc1)cc0)CC2,25,31.00279884,29.01481578
de_cp_0408,CCCCCC0CCC(COc1ccc(C(=O)C(F)(F)(F))cc1)CC0,13.7,20.63122834,26.28856447
