filename,smiles,reason,normal_termination,has_imag_freq,temperature_K,P2,kirkwood_g,density_kg_m3,iterations,converge_threshold,molecular_mass_amu,dipole_x_debye,dipole_y_debye,dipole_z_debye,dipole_debye,dipole_angle_deg,pol_iso_A3,pol_aniso_A3,delta_eps,eps_parallel,eps_perpendicular,eps_static,expde
de_cp_2671.log,Fc0ccc(c1c(F)cc(OCCC(C)CCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,596.4041,2.7036,-1.9103,1.0388,3.469553932,38.80935758,52.47314431,36.41351519,2.161374797,5.82665785,3.665283053,4.385741318,-5.11
de_cp_2672.log,CCOc0c(F)c(F)c(c1c(F)cc(OCCCCC(=O)CCCCOc2cc(F)c(c3c(F)c(F)c(OCC)cc3)cc2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,390.14069,1.2616,1.2891,-1.6045,2.41409064,58.49328841,31.87645752,22.7144765,0.140781149,3.611934687,3.471153538,3.518080588,-3.04
de_cp_2673.log,Fc9c(F)cc(OC(F)(F)c0c(F)cc(c1c(F)cc(OCCCCC(=O)CCCCOc2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)cc1)cc0(F))cc(F)9,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.11996,-3.8127,0.7587,-0.2388,3.894782718,11.78385997,32.94970998,30.03500043,8.684041306,12.65873312,3.97469181,6.869372245,14.1
de_cp_2674.log,Fc0ccc(c1c(F)cc(OCCCCC(O)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,458.11168,2.7672,-0.7905,0.7154,2.965481959,21.0708315,34.29611626,25.0121733,3.338072951,6.126735169,2.788662218,3.901353202,16.1
de_cp_2675.log,Fc0ccc(c1c(F)cc(OCCCCC(C=C)CCCCOc2cc(F)c(c3ccc(F)cc3)cc2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,540.18993,-4.0812,-3.3047,3.531,6.328127411,49.83956334,41.81960217,21.32227937,2.430689356,13.14166005,10.7109707,11.52120048,12.8
de_cp_2676.log,Fc9c(F)cc(OC(F)(F)c0c(F)cc(c1c(F)cc(OCCCCC(O)CCCCOc2cc(F)c(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2)cc1)cc0(F))cc(F)9,,TRUE,FALSE,298,0.6,1,1000,25,0.001,512.17617,-6.7501,-1.0254,-2.5728,7.296204151,22.30866932,34.69102851,22.93443916,18.58122082,27.18884691,8.607626099,14.80136637,11.1
de_cp_2677.log,CCOc0c(F)c(F)c(c1c(F)cc(OCCCCC(CC=C)CCCCOc2cc(F)c(c3c(F)c(F)c(OCC)cc3)cc2)cc1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,556.20124,6.103,1.7765,1.5283,6.537450737,21.00577201,42.99525026,36.91410027,14.87506738,21.80972079,6.934653403,11.8930092,21.4
de_cp_2678.log,CCOc1c(F)c2sc(C3CCC(CCC)CC3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,368.15634,4.2335,1.6702,1.0014,4.659924061,24.70232782,29.18245949,24.60634142,10.45798256,16.48191515,6.023932586,9.509926774,19.9
de_cp_2679.log,CCOc1c(F)c2sc(C3CCC(C4CCC(CCC)CC4)CC3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,386.14692,-4.4281,1.4423,-0.6197,4.698119516,19.51980615,29.45709516,24.35150742,11.1251461,16.49610359,5.370957487,9.079339521,15.4
de_cp_2680.log,CCOc1c(F)c2sc(c3ccc(c4ccc(CCC)cc4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,286.07809,-3.6923,2.4067,-0.772,4.474513178,34.39277425,21.87028498,22.01536329,8.932195858,16.82739496,7.895199106,10.87259772,21.1
de_cp_2681.log,CCOc1c(F)c2sc(c3ccc(CCC)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,394.17199,-4.0089,-2.4706,0.9147,4.79706365,33.31133501,32.77588932,27.50291939,8.010712974,15.00233542,6.991622443,9.661860101,10.77
de_cp_2682.log,CCOc1c(F)c2sc(CCC3CCC(CCC)CC3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,396.15126,3.5852,-1.1391,0.9548,3.881088879,22.51768407,31.66139211,28.04831017,6.984614174,11.2542784,4.269664222,6.597868946,12.7
de_cp_2683.log,CCOc1c(F)c2sc(OCC3CCC(C4CCC(CCC)CC4)CC3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,398.16691,-4.2255,-3.2293,-0.0463,5.318399424,37.3913835,30.73222459,27.77281656,7.83584259,16.29468186,8.458839266,11.0707868,10.1
de_cp_2684.log,CCCc1c(F)c2sc(c3ccc(CCC)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.13119,5.3942,-2.8976,-0.7539,6.169428224,29.03261575,32.93859613,35.30849618,16.14523958,26.14430444,9.999064858,15.38081138,8.57
de_cp_2685.log,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCC)cc4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,400.14617,-5.6562,0.4907,-0.6885,5.719039883,8.501434579,30.71883857,26.37632644,18.85005186,25.1059582,6.25590634,12.53925696,26.57
de_cp_2686.log,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCCCC)cc4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,266.16821,1.1319,-1.9773,1.7719,2.886267921,66.91057527,21.54284617,14.35006149,-1.396058751,4.77242746,6.168486212,5.703133295,21.4
de_cp_2687.log,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(OCCCC)cc4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,286.13805,2.1109,0.0984,0.0421,2.113611549,2.902553353,21.8952788,16.5730261,3.301672237,5.687255783,2.385583546,3.486140958,-3.98
de_cp_2688.log,CCOc1c(F)c2sc(c3c(F)cc(CCC)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,348.24646,-1.8539,-1.9752,-1.579,3.135538431,53.7539454,28.49809311,16.20966257,0.48722138,5.635317995,5.148096616,5.310503742,-4.84
de_cp_2689.log,CCOc1c(F)c2sc(c3c(F)c(F)c(OCC)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,370.21197,2.1029,-0.9058,-2.8918,3.688518577,55.24137203,27.87028389,16.37707194,0.230750383,6.387398304,6.156647921,6.233564715,-3.05
de_cp_2690.log,CCOc1c(F)c2sc(c3c(F)c(F)c(OCC4CCC(CCC)CC4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,386.20688,-0.1266,-1.8134,-3.6877,4.111396163,88.2354431,29.05077268,17.63540512,-4.360721549,4.27640472,8.637126269,7.183552419,-4.87
de_cp_2691.log,CCOc1c(F)c2sc(c3cc(F)c(C(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,332.15993,-0.1428,1.2392,-0.0852,1.25030697,83.44182624,24.24400645,16.16839115,-0.066223821,2.100212945,2.166436765,2.144362158,-6.25
de_cp_2692.log,CCOc1c(F)c2sc(c3c(F)cc(c4ccc(CCCC)cc4)cc3)cc2cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,390.18066,1.6615,-0.8816,1.3489,2.314591113,44.12378276,32.76843069,24.33802211,1.141954521,4.174587363,3.032632842,3.413284349,-5.45
de_cp_2693.log,CCCC0CCC(C2CC=C(c4ccc(OCC)c(F)c(F)4)CO2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,266.16821,0.6422,-0.2543,0.1163,0.700439162,23.52968473,21.1722856,12.04468585,0.481950073,2.256856877,1.774906804,1.935556829,-3.21
de_cp_2694.log,CCCCCC0CC=C(c2ccc(OCC)c(F)c(F)2)CO0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,364.22139,1.1501,-3.2001,0.5087,3.438334729,70.45827003,30.65403245,22.37175361,-1.890775742,4.727054624,6.617830366,5.987571786,-0.82
de_cp_2695.log,CCCC0CCC(C2CC=C(CCc4ccc(OCC)c(F)c(F)4)CO2)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,230.16707,0.6355,-0.3565,-0.3991,0.830802811,40.09987684,21.72328575,17.77323459,0.677211181,2.721464558,2.044253377,2.269990438,-4.14
de_cp_2696.log,CCCc0ccc1cc(c4ccc(C(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)ccc1c0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,282.14314,1.6629,-3.1958,0.7807,3.686172343,63.18454095,22.76013416,15.81465028,-1.678705924,6.938149698,8.616855622,8.057286981,2.57
de_cp_2697.log,CCCC0CCC(C=CCCc2ccc(OCC)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,282.14314,-0.3953,-2.9844,1.2885,3.274620238,83.06655661,23.71488825,20.18775472,-3.503706225,4.437361636,7.941067861,6.773165786,-7.75
de_cp_2698.log,CCCC0CCC(C=CCCc2ccc(c4ccc(OCC)c(F)c(F)4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,364.22139,0.8066,-3.1646,-0.7029,3.340563595,76.02749391,30.87887805,22.58336035,-2.280643467,4.232685362,6.513328828,5.753114339,-7.7
de_cp_2699.log,CCCC0CCC(C=CCCc2ccc(C4CCC(CCC)CC4)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,250.22967,-0.2473,-0.6557,0.5403,0.88488636,73.77137024,21.08910458,7.721892985,-0.007237694,2.130866016,2.13810371,2.135691145,-7
de_cp_2700.log,CCCC0CCC(C=CCCC2CCC(c4ccc(OCC)c(F)c(F)4)CC2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,432.24401,-2.1755,4.9733,0.8157,5.489251281,66.65167623,36.96749142,29.71737254,-3.888944183,8.887790735,12.77673492,11.48042019,-1.9
de_cp_2701.log,CCCC0CCC(C=CCCc2ccc(OC(=O)c4ccc(OCCCCCCCCCCCC)c(F)c(F)4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,446.25966,1.3345,-5.1793,-0.9658,5.434961672,75.78625703,38.22059072,30.28775872,-5.961670681,6.995391378,12.95706206,10.9698385,-10.4
de_cp_2702.log,CCCc0ccc(c2ccc(CCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,444.24401,0.1914,-5.1162,-0.7945,5.181058449,87.88288277,38.725703,33.29490927,-6.621322181,5.805978746,12.42730093,10.22019353,-9.79
de_cp_2703.log,CCCc0ccc(c2ccc(OCc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,434.22328,0.7632,-4.8179,-0.0598,4.878340977,80.99929438,36.73805209,31.4920514,-5.365221164,5.654317866,11.01953903,9.231131976,-8.76
de_cp_2704.log,CCCc0ccc(c2ccc(OCC(F)(F)Oc4cc(F)c(F)c(F)c4)c(F)c(F)2)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,430.22836,0.6336,-5.0593,-1.9101,5.444855137,83.31753765,38.16867668,32.4382532,-7.503314162,6.59787562,14.10118978,11.60008506,-11.4
de_cp_2705.log,CCCC0CCC(c2ccc(c4ccc(OCC(F)(F)Oc6cc(F)c(F)c(F)c6)c(F)c(F)4)cc2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,460.27531,1.5491,-4.3199,-2.8029,5.377498975,73.25751198,39.05422851,28.9401177,-5.104075715,7.016899036,12.12097475,10.41961618,-10
de_cp_2706.log,CCCC0CCC(c2ccc(CCC(F)(F)Oc4cc(F)c(C(F)(F)F)c(F)c4)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,426.19706,-1.7694,5.0876,1.1307,5.503901581,71.24748447,39.66835534,40.78412827,-5.415083951,8.663091086,14.07817504,12.27314705,-11.1
de_cp_2707.log,CCCC0CCC(c2ccc(CCC(F)(F)Oc4cc(F)c(c6cc(F)c(F)c(F)c6)cc4)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,454.22836,-1.9017,4.511,-2.5784,5.532967599,69.89733096,42.02034306,40.3230307,-4.728882752,8.506232973,13.23511572,11.65882147,-9.89
de_cp_2708.log,CCCC0CCC(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,538.09906,-5.924,0.5429,-0.0115,5.948835908,5.237365313,39.32832082,37.70644039,14.99308433,20.06536499,5.072280662,10.06997544,-10
de_cp_2709.log,CCCC0CCC(c2cc(F)c(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,448.22009,2.2116,0.6362,0.0774,2.302588926,16.16085362,31.93424956,19.39677755,2.106511701,4.32031429,2.213802589,2.915973156,16.2
de_cp_2710.log,CCCc0ccc(c2cc(F)c(F)c(F)c2)c(F)c(F)0,no normal termination,FALSE,FALSE,298,0.6,1,1000,25,0.001,,,,,,,,,,,,,6.1
de_cp_2711.log,CCCCCC0CC=C(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,412.23893,-0.3216,-0.0741,-0.4602,0.56630505,55.3966543,31.23126129,18.0853303,0.247769869,1.947638532,1.699868663,1.782458619,2.77
de_cp_2712.log,CCCCOc0ccc(C2=CCC(c4cc(F)c(F)c(F)c4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,418.13561,1.178,-0.5957,0.1616,1.329908662,27.65294119,36.89744945,40.74426105,1.095073929,3.04839673,1.953322801,2.318347444,3.43
de_cp_2713.log,CCCCOc0ccc(C2CCC(c4cc(F)c(F)c(F)c4)CC2)c(F)c(F)0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,406.19198,0.8918,0.3432,0.212,0.97879389,24.33922489,33.84933936,30.21927965,0.724879325,2.522877369,1.797998044,2.039624485,8.77
de_cp_2714.log,CCCCCc0cnc(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)nc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,332.13994,-1.2065,-0.777,-1.065,1.787063583,47.53576403,23.89868668,16.52283629,0.616659188,3.082420028,2.465760841,2.671313903,5.23
de_cp_2715.log,CCCCCC0COC(c2ccc(c4cc(F)c(F)c(F)c4)c(F)c(F)2)OC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,396.20763,-0.0426,-0.0131,-0.008,0.045281011,19.81505917,30.03383005,22.09951179,0.313763727,1.91887236,1.605108633,1.709696542,4.1
de_cp_2716.log,CCCC0(F)COC(c1ccc(CCC)cc1)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,374.18575,-0.9198,-2.7858,-1.2709,3.197170701,73.28017834,33.30940367,32.19191274,-1.602077256,4.364631118,5.966708374,5.432682622,3
de_cp_2717.log,CCCC0(F)COC(c1cc(F)c(OCC)cc1)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,374.18575,-1.5109,-2.6071,-2.0136,3.624137715,65.36102677,33.44153503,31.47693314,-1.263342035,5.740606738,7.003948774,6.582834762,-6.01
de_cp_2718.log,CCCC0(F)COC(C2CCC(c1ccc(CCC)cc1)CC2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,392.17633,1.6445,-4.5145,-2.3239,5.337190432,72.05397546,33.33400233,31.20666407,-5.622851234,8.123382538,13.74623377,11.87195003,-5.56
de_cp_2719.log,CCCC0(F)COC(C2CCC(c1c(F)c(F)c(CC)cc1)CC2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,326.18575,0.2137,-2.3036,1.957,3.030196306,85.95594506,26.17277864,19.50629787,-2.459517126,3.60531605,6.064833176,5.244994134,-7.53
de_cp_2720.log,CCCC0(F)COC(C2CCC(c1c(F)c(F)c(OCC)cc1)CC2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,354.21705,-1.7931,1.152,-3.8195,4.3738875,65.79794963,28.48890566,17.81730021,-2.657601938,7.101797383,9.759399321,8.873532008,-7.08
de_cp_2721.log,CCCC0(F)COC(CCc1c(F)c(F)c(OCC)cc1)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,384.15126,2.4214,-4.0159,-0.0276,4.689498111,58.91258523,31.28263199,25.93667166,-0.79188798,8.865786198,9.657674177,9.393711517,-5.65
de_cp_2722.log,CCCC0(F)COC(c2ccc(c1c(F)c(F)c(CCC=C)cc1)cc2)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,356.19632,1.9948,-5.3754,-1.2648,5.871445413,70.13860119,28.40750286,20.23095229,-7.108031479,10.19042391,17.29845539,14.92911156,-7.92
de_cp_2723.log,CCCc0ccc(C1(F)COC(CCC)OC1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,302.14936,0.6088,-4.068,0.9374,4.218765246,81.70281256,22.20335481,13.95125854,-5.739044327,5.332412892,11.07145722,9.158442443,-8.38
de_cp_2724.log,CCCC0CCC(C1COC(c2c(F)c(F)c(OCC)cc2)=CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,342.18066,3.3045,5.045,0.9827,6.110437344,57.26215836,25.52303808,14.53925495,-1.225138076,15.34487589,16.57001396,16.1616346,-8.03
de_cp_2725.log,CCCC0CC=C(c1ccc(CC)cc1)OC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,438.27457,1.1315,-3.6348,-0.3031,3.81889158,72.76508281,33.66534334,16.81743096,-2.289863521,4.295449239,6.58531276,5.82202492,-12.43
de_cp_2726.log,CCCC0=CCC(c1c(F)c(F)c(OCC)cc1)CO0,no normal termination,FALSE,FALSE,298,0.6,1,1000,25,0.001,,,,,,,,,,,,,-13.26
de_cp_2727.log,CCCC0OC=C(c1c(F)c(F)c(OCC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,402.21705,-3.8393,-1.144,1.1929,4.179948672,23.29163764,34.06909728,26.15744581,8.071460137,12.96588397,4.894423831,7.584910544,-11.23
de_cp_2728.log,CCCC9CCC(C0OC=C(c1c(F)c(F)c(OCC)cc1)CC0)CC9,,TRUE,FALSE,298,0.6,1,1000,25,0.001,456.26514,-0.6312,-6.0629,2.0406,6.428158228,84.3648764,33.97253025,17.23791962,-9.838956309,7.019298034,16.85825434,13.57860224,-6.52
de_cp_2729.log,CCCC0CCC(C1OC=C(CCC)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,420.20763,3.2972,-4.2026,-2.1016,5.740217519,54.94214297,34.22434546,26.29684641,0.405829257,12.70768084,12.30185159,12.437128,-8.8
de_cp_2730.log,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,548.38412,2.7467,-1.0727,-3.3462,4.460056123,51.98670802,43.26385975,18.50439917,0.789104927,6.838842902,6.049737975,6.312772951,
de_cp_2731.log,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCCC)cc3Cc2c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,324.19009,-1.6171,-2.6103,0.5057,3.111978629,58.69207828,25.72368018,16.42070569,-0.223257518,5.301163998,5.524421517,5.450002344,-12.6
de_cp_2732.log,CCCCCC0CCC(c1c(F)c(F)c2c3c(F)c(F)c(CCC=C)cc3Cc2c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,440.29022,2.6374,-2.364,0.0222,3.541873459,41.87231356,33.79396767,17.35642315,2.225181258,6.658400311,4.433219054,5.17494614,-1.19
de_cp_2733.log,CCCC0OCC(c1c(F)c(F)c2c3c(F)c(F)c(CCCCC)cc3Cc2c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,424.2953,0.8218,3.667,0.6821,3.819359194,77.57467591,33.14052249,15.185946,-2.87843167,4.102463929,6.980895599,6.021418376,-1.39
de_cp_2734.log,CCCC0CC=C(c1c(F)c(F)c2c3c(F)c(F)c(CCCCC)cc3Cc2c1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,536.13864,8.2458,-0.5591,0.1948,8.267028335,4.106897455,44.55533889,47.57232616,32.17539915,41.19626015,9.020860993,19.74599404,-6.86
de_cp_2735.log,CCCCCC0CCC(CCc1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,586.13545,-9.8706,1.774,0.4673,10.03963095,10.52865979,46.0380257,46.64398019,40.74983938,52.69193784,11.94209846,25.52537825,34.1
de_cp_2736.log,CCCCCc0ccc(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,588.11471,-9.3444,-0.3795,0.4723,9.364021513,3.709783303,45.9973737,50.2763024,36.7438184,46.71225661,9.968438209,22.21637768,
de_cp_2737.log,CCCCCCCc0ccc(c1c(F)c(F)c2c3c(F)c(F)c(CCC)cc3Cc2c1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,478.23065,-5.6361,1.3,0.1898,5.787196839,13.12141457,35.0729993,25.91112979,14.90572901,20.60605202,5.700323012,10.66889935,
de_cp_2738.log,CCCc0ccc(c1cc(F)c(C(F)(F)Oc2cc(F)c(OC(F)(F)C=C(F)(F))c(F)c2)c(F)c1)cc0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,478.23065,-6.2078,2.5902,0.5069,6.745581108,23.0334572,34.75706949,24.83328791,17.19102604,25.51685788,8.325831841,14.05617385,19.3
de_cp_2739.log,CCCC0CCC(C1CCC(c2cc(F)c(OC(F)(F)C=C(F)(F))c(F)c2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,404.19632,-0.7957,-6.052,0.0105,6.104093114,82.5098842,34.65511841,32.30176694,-10.15795396,8.05655066,18.21450462,14.82851997,24.5
de_cp_2740.log,CCCC0CCC(c1ccc(OC(F)(F)C=C(F)(F))cc1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,404.19632,-0.6007,-6.2133,0.0716,6.24268083,84.47818792,34.5031303,31.04176497,-10.96818262,8.108201437,19.07638406,15.42032319,-12
de_cp_2741.log,CCCC0CCC(C1CCC(c2ccc(OC(F)(F)C=C(F)(F))cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,434.20688,-0.6257,-5.7902,1.3325,5.974401458,83.98838005,36.90530324,33.81378566,-9.058567411,7.243886879,16.30245429,13.28293182,-11.7
de_cp_2742.log,CCCc0ccc(c1cc(F)c(c2ccc(OC(F)(F)C=C(F)(F))cc2)cc1)cc0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,448.22253,-0.6086,-7.2251,0.1718,7.252722193,85.18646055,38.34555983,34.57717836,-13.78521494,9.362435437,23.14765038,18.55257873,-14.3
de_cp_2743.log,CCCC0CCC(c1ccc(c2ccc(OC(F)(F)C=C(F)(F))cc2)cc1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,432.22762,-0.2264,-5.9401,0.1867,5.947344101,87.81837081,36.85748897,31.31927372,-9.356662787,7.014351454,16.37101424,13.25212665,-14
de_cp_2744.log,CCCC0COC(c1ccc(OC(F)(F)C=C(F)(F))cc1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,434.20688,-0.6946,-7.1217,-0.5186,7.174261356,84.44401507,36.9734682,33.08336862,-13.80790608,9.475047915,23.282954,18.68031864,-10.4
de_cp_2745.log,C=CC0CCC(C1CCC(c2ccc(OC(F)(F)C=C(F)(F))cc2)CC1)CC0,,TRUE,TRUE,298,0.6,1,1000,25,0.001,416.2327,1.1288,-4.9029,0.7405,5.085367057,77.17522062,35.66880062,28.89539094,-5.760531273,6.53376282,12.29429409,10.374117,
de_cp_2746.log,FCC=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,404.19632,1.6287,-4.4262,-0.0548,4.716663351,69.7994222,33.97020868,29.52388711,-3.54590345,6.867682224,10.41358567,9.231617858,-7.02
de_cp_2747.log,CC(F)=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,404.19632,1.0215,-4.244,1.2923,4.552475979,77.03337797,34.07092489,30.24442294,-4.45531161,5.728820285,10.1841319,8.699028025,-3.28
de_cp_2748.log,FCC(F)=CC0CCC(c1ccc(c2c(F)c(F)c(OCC)cc2)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,432.22762,-1.4374,-4.1752,-2.0441,4.865876962,72.81822951,36.54926477,29.99634619,-4.179032841,6.438286834,10.61731968,9.224308728,-10.66
de_cp_2749.log,FCCCC=CC0CCC(c1c(F)c(F)c(OCC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,462.23818,-1.0309,-6.4553,1.3354,6.672102072,81.11167745,39.3178491,34.20038284,-10.43472301,8.417671613,18.85239463,15.37415362,-12.37
de_cp_2750.log,FCCCC=CCCC0CCC(c1c(F)c(F)c(OCC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,472.25892,1.4884,5.8369,1.7025,6.259651941,76.24463771,40.7493628,34.15165264,-7.882353384,8.253360378,16.13571376,13.50826263,-13.2
de_cp_2751.log,FCCCC=CCCc1c(F)c(F)c(c2c(F)c(F)c(OCC)cc2)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,496.22123,-5.85,-1.6087,0.9085,6.134801377,17.52681659,34.11399725,16.312461,14.65701481,20.91375063,6.256735814,11.14240742,-9.62
de_cp_2752.log,FCCCC=CC0CCC(COc1c(F)c(F)c(OCC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,530.11396,-10.9169,1.5463,1.3305,11.10585339,10.58416714,36.45240137,32.71701149,52.19834503,66.97456918,14.77622415,32.17567249,17.8
de_cp_2753.log,CCCCCCC(=O)c1c(C(F)(F))c(F)c(OCC)cc1,,TRUE,FALSE,298,0.6,1,1000,25,0.001,520.10848,-9.9107,-0.3018,-0.3738,9.922337636,2.775271514,39.93726119,42.55396441,46.66181632,58.79732837,12.13551205,27.68945082,36
de_cp_2754.log,CCCC0CCC(CC(=O)c1c(C(F)(F))c(F)c(OC)cc1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,484.12733,-8.3214,0.0058,-0.2251,8.324446024,1.550029196,39.22888888,42.7787578,36.04486664,45.78349155,9.738624905,21.75358045,33.2
de_cp_2755.log,CCCC0CCC(C1CCC(CC(=O)c2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,602.18673,-10.1858,0.2889,0.2555,10.1930989,2.168398071,47.37020625,45.9399124,42.9238969,54.24219902,11.31830212,25.62626775,25.9
de_cp_2756.log,CCCC0CCC(C1CCC(CCCC(=O)c2c(C(F)(F))c(F)c(OCC)cc2)CC1)CC0,,TRUE,FALSE,298,0.6,1,1000,25,0.001,624.13584,12.2963,-0.5565,1.8825,12.45200756,9.070398869,46.61401967,47.34791515,58.76410654,74.74840699,15.98430045,35.57233596,31.4
