id,xyz_file,smiles,name,status,reason,ff_used,min_energy_kcal,delta_eps,delta_eps_am1,delta_eps_r2scan3c
de_cp_0139,de_cp_0139.xyz,CCCCCC0CCC(c1ccc(c2ccc3CC(CCC)CCc3n2)cc1)CC0,,ok,ok,mmff,64.540698,0.3,0.499781567,0.972010524
de_cp_0140,de_cp_0140.xyz,CCCC0CCC(CCc1ccc(c2ccc(SC)cc2)cc1)CC0,,ok,ok,mmff,50.875705,2,0.286932487,0.460593383
de_cp_0141,de_cp_0141.xyz,CCCC0CCC(CCc1ccc(c2ccc(OC)cc2)cc1)CC0,,ok,ok,mmff,55.204405,1,,0.191823162
de_cp_0142,de_cp_0142.xyz,CCCC0CCC(CCc1ccc(c2ccc(C#N)cc2)cc1)CC0,,ok,ok,mmff,64.66997,13,13.49413622,28.98578777
de_cp_0143,de_cp_0143.xyz,CCCC0CCC(CCc1cc(F)c(c2ccc(SC)cc2)cc1)CC0,,ok,ok,mmff,55.764683,3,,1.064332423
de_cp_0144,de_cp_0144.xyz,CCCC0CCC(CCc1cc(F)c(c2ccc(OC)cc2)cc1)CC0,,ok,ok,mmff,61.283869,1,-0.986829716,-0.828313002
de_cp_0145,de_cp_0145.xyz,CCCC0CCC(CCc1cc(F)c(c2ccc([Cl])cc2)cc1)CC0,,ok,ok,mmff,54.745298,5,4.44396979,7.179679566
de_cp_0146,de_cp_0146.xyz,CCCC0CCC(CCc1cc(F)c(c2ccc(C#N)cc2)cc1)CC0,,ok,ok,mmff,70.02854,20,,31.25881091
de_cp_0147,de_cp_0147.xyz,CCCc0ccc(c1c(F)cc(c2ccc(SC)cc2)cc1)cc0,,ok,ok,mmff,63.141143,3,-0.883271248,-0.784028364
de_cp_0148,de_cp_0148.xyz,CCCc0ccc(c1c(F)cc(c2ccc(OC)cc2)cc1)cc0,,ok,ok,mmff,68.129632,2,0.907796259,1.59529201
de_cp_0149,de_cp_0149.xyz,CCCc0ccc(c1c(F)cc(c2ccc([Cl])cc2)cc1)cc0,,ok,ok,mmff,63.035573,,0.965525638,3.095599129
de_cp_0150,de_cp_0150.xyz,CCCc0ccc(c1c(F)cc(c2ccc(C#N)cc2)cc1)cc0,,ok,ok,mmff,77.925973,14,9.828875064,26.09834879
de_cp_0151,de_cp_0151.xyz,CCCCCc0ccc(c1c(F)cc(c2ccc(SC)cc2)cc1)cc0,,ok,ok,mmff,62.658554,3,0.739475271,0.796671332
de_cp_0152,de_cp_0152.xyz,CCCCCc0ccc(c1c(F)cc(c2ccc(OC)cc2)cc1)cc0,,ok,ok,mmff,67.676434,2,0.803032549,1.31528364
de_cp_0153,de_cp_0153.xyz,CCCCCc0ccc(c1c(F)cc(c2ccc([Cl])cc2)cc1)cc0,,ok,ok,mmff,62.58237,5,0.839744075,2.925063792
de_cp_0154,de_cp_0154.xyz,CCCCCc0ccc(c1c(F)cc(c2ccc(C#N)cc2)cc1)cc0,,ok,ok,mmff,77.482411,10,9.936965975,25.67314682
de_cp_0155,de_cp_0155.xyz,CCCc0cc(F)c(c1cc(F)c(c2ccc(SC)cc2)cc1)cc0,,ok,ok,mmff,67.707606,8,1.423335686,1.044020212
de_cp_0156,de_cp_0156.xyz,CCCc0cc(F)c(c1cc(F)c(c2ccc([Cl])cc2)cc1)cc0,,ok,ok,mmff,67.62001,16,7.922609962,10.28249088
de_cp_0157,de_cp_0157.xyz,CCCCCc0cc(F)c(c1cc(F)c(c2ccc(SC)cc2)cc1)cc0,,ok,ok,mmff,67.267543,5,2.121352098,1.954542591
de_cp_0158,de_cp_0158.xyz,CCCCCc0cc(F)c(c1cc(F)c(c2ccc([Cl])cc2)cc1)cc0,,ok,ok,mmff,67.314589,12,6.07874659,8.834986486
de_cp_0159,de_cp_0159.xyz,CCCCC0CCC(c1noc(c2ccc(N(=O)(=O))cc2)n1)CC0,,ok,ok,mmff,77.882318,3.7,13.57994915,11.07108567
de_cp_0160,de_cp_0160.xyz,CCCCC0CCC(c1onc(c2ccc(N(=O)(=O))cc2)n1)CC0,,ok,ok,mmff,73.235747,6.7,36.0868473,30.50545816
de_cp_0161,de_cp_0161.xyz,CCCCCc0ccc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,96.299417,11.5,19.25649955,16.13701333
de_cp_0162,de_cp_0162.xyz,CCCCCc0ccc(c1onc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,95.496129,17.6,48.63773871,42.34350706
de_cp_0163,de_cp_0163.xyz,CCCCCCCCOc0c(F)cc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,100.464008,6.9,7.783595636,10.06393756
de_cp_0164,de_cp_0164.xyz,CCCCCCCCOc0c(F)cc(c1onc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,101.145784,16.7,42.36388102,47.53009785
de_cp_0165,de_cp_0165.xyz,CCCCCC3CCC(C0CCC(c1noc(c2ccc(N(=O)(=O))cc2)n1)CC0)CC3,,ok,ok,mmff,93.016174,6.1,11.14960394,10.00197351
de_cp_0166,de_cp_0166.xyz,CCCCCC3CCC(C0CCC(c1onc(c2ccc(N(=O)(=O))cc2)n1)CC0)CC3,,ok,ok,mmff,86.290698,13.1,,26.8677865
de_cp_0167,de_cp_0167.xyz,CCCC3CCC(c0ccc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0)CC3,,ok,ok,mmff,107.830966,9.7,16.76838143,14.65016994
de_cp_0168,de_cp_0168.xyz,CCCC3CCC(c0ccc(c1onc(c2ccc(N(=O)(=O))cc2)n1)cc0)CC3,,ok,ok,mmff,107.027527,12.5,44.02006137,39.54897391
de_cp_0169,de_cp_0169.xyz,CCCCCC3CCC(c0ccc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0)CC3,,ok,ok,mmff,107.937881,10.7,15.67378167,14.34912316
de_cp_0170,de_cp_0170.xyz,CCCCCC3CCC(c0ccc(c1noc(c2cc(N(=O)(=O))ccc2)n1)cc0)CC3,,ok,ok,mmff,97.582994,4.5,10.2060766,10.39167904
de_cp_0171,de_cp_0171.xyz,[Br]c0ccc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,94.625486,5,5.719421631,2.782305686
de_cp_0172,de_cp_0172.xyz,Fc0ccc(c1noc(c2ccc(N(=O)(=O))cc2)n1)cc0,,ok,ok,mmff,92.671203,4.8,7.176724841,4.889375467
de_cp_0173,de_cp_0173.xyz,CCCC0CCC(c1cc(F)c(C#Cc2ccc(OC(F)(F)(F))cc2)c(F)c1)CC0,,ok,ok,mmff,51.868499,4.5,,10.07838754
de_cp_0174,de_cp_0174.xyz,CCCC0CCC(c1cc(F)c(C#Cc2cc(F)c(F)cc2)c(F)c1)CC0,,ok,ok,mmff,46.655424,6.6,15.43887304,13.194943
de_cp_0175,de_cp_0175.xyz,CCCC0CCC(c1cc(F)c(C#Cc2cc(F)c([Cl])cc2)c(F)c1)CC0,,ok,ok,mmff,47.198468,5.8,12.08023067,14.63951311
de_cp_0176,de_cp_0176.xyz,CC=CC0COC(c1cc(F)c(C#Cc2cc(F)c(F)cc2)c(F)c1)OC0,,ok,ok,mmff,43.278991,20.8,19.09480346,18.20641003
de_cp_0177,de_cp_0177.xyz,CC=CC0CCC(C1CCC(c2ccc(F)cc2)CC1)CC0,,ok,ok,mmff,46.045568,1.8,2.945683284,3.357530862
de_cp_0178,de_cp_0178.xyz,CC=CC0CCC(C1CCC(c2cc(F)c(F)cc2)CC1)CC0,,ok,ok,mmff,55.031073,3.2,6.625973362,6.154852641
de_cp_0179,de_cp_0179.xyz,CC=CC0CCC(c1ccc(c2cc(F)c(F)cc2)cc1)CC0,,ok,ok,mmff,60.355911,4,7.02729485,6.719660019
de_cp_0180,de_cp_0180.xyz,[Cl]C=CC0CCC(C1CCC(c2cc(F)c(F)cc2)CC1)CC0,,ok,ok,mmff,50.367306,0.3,1.001479256,0.233428571
de_cp_0181,de_cp_0181.xyz,[Cl]C=CC0CCC(C1CCC(c2cc(F)cc(F)c2)CC1)CC0,,ok,ok,mmff,31.218603,0.3,0.42759953,0.410453501
de_cp_0182,de_cp_0182.xyz,[Cl]C=CC0CCC(C1CCC(c2ccc(F)cc2)CC1)CC0,,ok,ok,mmff,41.53395,0.4,0.389472127,0.497629834
de_cp_0183,de_cp_0183.xyz,CCCc0cc(F)c(C#Cc1ccc(C2CCC(C=CC)CC2)cc1)c(F)c0,,ok,ok,mmff,55.568611,1.2,1.213881116,0.988767014
de_cp_0184,de_cp_0184.xyz,CCCC0CCC(c1cc(F)c(C#CC2CCC(CC)CC2)c(F)c1)CC0,,ok,ok,mmff,40.236893,1.4,1.15897352,1.143432242
de_cp_0185,de_cp_0185.xyz,OCCc0cc(F)c(C#CC1CCC(C2CCC(C=C)CC2)CC1)c(F)c0,,ok,ok,mmff,63.1553,2.1,0.060743183,-0.100772068
de_cp_0186,de_cp_0186.xyz,CCOc0cc(F)c(C#CCCC1CCC(C2CCC(C=C)CC2)CC1)c(F)c0,,ok,ok,mmff,44.837296,2.1,1.933956615,3.066964022
de_cp_0187,de_cp_0187.xyz,CCCc0ccc(C#Cc1ccc(C2CCC(C=C[Cl])CC2)cc1)cc0,,ok,ok,mmff,48.35386,3,,4.782731639
de_cp_0188,de_cp_0188.xyz,CCCc0cc(F)c(C#Cc1ccc(C2CCC(C=C[Cl])CC2)cc1)c(F)c0,,ok,ok,mmff,50.476127,5.6,4.695134656,6.32693276
de_cp_0189,de_cp_0189.xyz,CCCc0cc(F)c(C#CC1CCC(C2CCC(C=C[Cl])CC2)CC1)c(F)c0,,ok,ok,mmff,43.561955,6,4.02739218,5.535504952
de_cp_0190,de_cp_0190.xyz,CCOc0cc(F)c(C#Cc1ccc(C2CCC(C=C[Cl])CC2)cc1)c(F)c0,,ok,ok,mmff,43.308666,6.9,6.609982028,12.10284846
de_cp_0191,de_cp_0191.xyz,CCOc0cc(F)c(C#CC1CCC(C2CCC(C=C[Cl])CC2)CC1)c(F)c0,,ok,ok,mmff,36.301524,7,5.010095975,9.313903013
de_cp_0192,de_cp_0192.xyz,CCCC0CCC(c1cc(F)c(C#CC2CCC(C=C[Cl])CC2)c(F)c1)CC0,,ok,ok,mmff,41.429633,7.1,2.487206206,2.454899633
de_cp_0193,de_cp_0193.xyz,CCOc1cc(F)c(C#CCCC2CCC(C3CCC(C=C[Cl])CC3)CC2)c(F)c1,,ok,ok,mmff,40.795882,7.5,5.263804605,8.377512255
de_cp_0194,de_cp_0194.xyz,CCCC0COC(c1cc(F)c(C#CC2CCC(C=C[Cl])CC2)c(F)c1)OC0,,ok,ok,mmff,16.004017,13.5,5.376508809,4.474220957
de_cp_0195,de_cp_0195.xyz,C0CC(CCCCC)CCC01CCC(c2ccc(F)cc2)CC1,,ok,ok,mmff,43.900711,-0.92,2.129310322,2.967305298
de_cp_0196,de_cp_0196.xyz,C0CC(CCCCC)CCC01CCC(c2cc(F)c(F)cc2)CC1,,ok,ok,mmff,53.286456,1.39,1.557228595,2.228110392
de_cp_0197,de_cp_0197.xyz,C0CC(CCCCC)CCC01CCC(c2cc(F)c(F)c(F)c2)CC1,,ok,ok,mmff,53.077866,2.98,5.567738792,5.94151035
de_cp_0198,de_cp_0198.xyz,C0CC(CCCCC)CCC01CCC(c2ccc(OC(F)(F)(F))cc2)CC1,,ok,ok,mmff,53.199939,1.32,4.174576894,4.617668242
de_cp_0199,de_cp_0199.xyz,C0CC(CCCCC)CCC01CCC(c2ccc(OCCCCC)cc2)CC1,,ok,ok,mmff,51.575097,-1.98,-0.105857412,0.089504646
de_cp_0200,de_cp_0200.xyz,C0CC(CCCCC)CCC01CCC(=C(F)(F))CC1,,ok,ok,mmff,22.808527,-0.2,3.337587483,3.114109113
de_cp_0201,de_cp_0201.xyz,C0CC(CCCCC)CCC01CCC(C#N)CC1,,ok,ok,mmff,24.043636,-0.8,2.659685755,8.443731394
de_cp_0202,de_cp_0202.xyz,C0CC(CCCCC)CCC01CCC(C#N)(CCCCC)CC1,,ok,ok,mmff,36.297168,-6.3,-1.648079274,-2.547992371
de_cp_0203,de_cp_0203.xyz,C0CC(CCCCC)CCC01CCC(OC(=O)C2CCC(C3CCC(CCCCC)CC3)CC2)CC1,,ok,ok,mmff,44.785989,-2.61,-0.487195174,-0.4484063
de_cp_0204,de_cp_0204.xyz,CCCCCC0CCC(c1cc(F)c(F)c(F)c1)CC0,,ok,ok,mmff,35.563626,,8.753180575,8.824899682
de_cp_0205,de_cp_0205.xyz,CCCCCCCC0CCC(c1cc(F)c(F)c(F)c1)CC0,,ok,ok,mmff,36.38156,6.8,9.605960481,9.25483688
de_cp_0206,de_cp_0206.xyz,CCCCC0CCC(CCc1cc(F)c(F)c(F)c1)CC0,,ok,ok,mmff,35.955745,5.8,9.315007237,9.052934766
de_cp_0207,de_cp_0207.xyz,CCCCCC0CCC(CCc1cc(F)c(F)c(F)c1)CC0,,ok,ok,mmff,34.766889,6.8,0.396371567,-0.342666845
de_cp_0208,de_cp_0208.xyz,CCC0CCC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,48.013074,8.3,9.672805245,9.330417211
de_cp_0209,de_cp_0209.xyz,CCCCC0CCC(C1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,48.616299,8.3,8.891913441,8.716347094
de_cp_0210,de_cp_0210.xyz,CCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,46.586883,6.8,8.429548264,8.440950374
de_cp_0211,de_cp_0211.xyz,CCCCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,49.32593,8.8,3.671019858,4.756930368
de_cp_0212,de_cp_0212.xyz,CCCCCC0CCC(CCC1CCC(c2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,47.722136,6.3,7.856686258,7.559876951
de_cp_0213,de_cp_0213.xyz,CCC0CCC(c1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,50.905413,12.8,13.08624024,11.82577877
de_cp_0214,de_cp_0214.xyz,CCCCC0CCC(c1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,50.523736,12.3,11.80405305,10.91054019
de_cp_0215,de_cp_0215.xyz,CCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,48.008832,8.3,8.229222166,8.144137326
de_cp_0216,de_cp_0216.xyz,CCCCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,48.896527,7.8,7.310012531,7.493218808
de_cp_0217,de_cp_0217.xyz,CCCCCC0CCC(C1CCC(CCc2cc(F)c(F)c(F)c2)CC1)CC0,,ok,ok,mmff,50.474571,6.3,5.366352517,5.182645116
de_cp_0218,de_cp_0218.xyz,CCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,50.856338,,11.49923813,10.79517638
de_cp_0219,de_cp_0219.xyz,CCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,50.697643,11.8,10.89419086,10.13773124
de_cp_0220,de_cp_0220.xyz,CCCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,51.042165,11.8,10.16064695,9.809471224
de_cp_0221,de_cp_0221.xyz,CCCCCC0CCC(CCc1ccc(c2cc(F)c(F)c(F)c2)cc1)CC0,,ok,ok,mmff,51.089324,10.8,9.779569923,9.442571499
de_cp_0222,de_cp_0222.xyz,CCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,63.296012,12.8,10.3836257,9.806427244
de_cp_0223,de_cp_0223.xyz,CCCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,63.686248,12.6,9.935841839,9.598422212
de_cp_0224,de_cp_0224.xyz,CCCCCC0CCC(C1CCC(c2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,67.437882,11.3,9.274812279,9.165870991
de_cp_0225,de_cp_0225.xyz,CCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,63.881384,11.3,9.429725828,9.017976905
de_cp_0226,de_cp_0226.xyz,CCCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,67.026524,10.8,8.72208899,8.433151099
de_cp_0227,de_cp_0227.xyz,CCCCCC0CCC(C1CCC(CCc2ccc(c3cc(F)c(F)c(F)c3)cc2)CC1)CC0,,ok,ok,mmff,65.184309,10.8,5.890425988,6.06428185
de_cp_0228,de_cp_0228.xyz,CCCCCc0ccc(C#Cc1cc(F)c(O)cc1)cc0,,ok,ok,mmff,28.076204,-3.2,3.236109141,2.16012171
de_cp_0229,de_cp_0229.xyz,CCCCCc0ccc(C#Cc1ccc(OCC(F)(F)(F))cc1)cc0,,ok,ok,mmff,67.588345,2.7,6.888471188,3.236588578
de_cp_0230,de_cp_0230.xyz,CCCCCc0ccc(C#Cc1cc(F)c(OCC(F)(F)(F))cc1)cc0,,ok,ok,mmff,75.163348,3.1,10.30331237,4.741310119
de_cp_0231,de_cp_0231.xyz,CCCCCCOc0ccc(C=Nc1cnc(OC)nc1)cc0,,ok,ok,mmff,29.989214,7,6.959331281,16.30864582
de_cp_0232,de_cp_0232.xyz,CCCCCCCCOc0ccc(C=Nc1cnc(OCCCC)nc1)cc0,,ok,ok,mmff,30.303222,5.3,5.018621415,13.65403188
de_cp_0233,de_cp_0233.xyz,CCCCCCCCCOc0ccc(C=Nc1cnc([Cl])nc1)cc0,,ok,ok,mmff,48.62618,19.2,18.20888414,46.9475944
de_cp_0234,de_cp_0234.xyz,CCCCOc0ccc(C=Nc1cnc(C#N)nc1)cc0,,ok,ok,mmff,101.541495,66.17,62.44734832,126.5608379
de_cp_0235,de_cp_0235.xyz,CCCCCCOc2ccc(c0ccc(C=Nc1cnc(OCCCCC)nc1)cc0)cc2,,ok,ok,mmff,52.240839,2.95,1.435944273,10.4011087
de_cp_0236,de_cp_0236.xyz,CCCCOc0cc(O)c(C=Nc1cnc(C#N)nc1)cc0,,ok,ok,mmff,97.531126,39.07,46.10545241,92.33313262
de_cp_0237,de_cp_0237.xyz,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCC)cc2)cc1)cc0,,ok,ok,mmff,99.577527,-1.28,-0.154755957,-3.73398812
de_cp_0238,de_cp_0238.xyz,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCC)cc2)cc1)cc0,,ok,ok,mmff,99.932852,-1.42,0.381178887,-2.428878243
de_cp_0239,de_cp_0239.xyz,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCC)cc2)cc1)cc0,,ok,ok,mmff,100.05152,-1.69,-0.237932081,-2.730975612
de_cp_0240,de_cp_0240.xyz,CCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)cc0,,ok,ok,mmff,100.014448,-1.82,0.41934903,-0.599724426
de_cp_0241,de_cp_0241.xyz,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCC)cc2)cc1)cc0,,ok,ok,mmff,99.986739,-1.7,-0.119967815,-2.198731308
de_cp_0242,de_cp_0242.xyz,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCC)cc2)cc1)cc0,,ok,ok,mmff,98.845001,-1.69,0.274109773,-2.443544152
de_cp_0243,de_cp_0243.xyz,CCCCCCc0ccc(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)cc0,,ok,ok,mmff,99.595705,-1.61,-0.020791451,-3.449798335
de_cp_0244,de_cp_0244.xyz,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(CCCC)cc2)cc1)CC0,,ok,ok,mmff,89.53866,-1.66,-0.228426102,-2.484761091
de_cp_0245,de_cp_0245.xyz,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(CCCCCCC)cc2)cc1)CC0,,ok,ok,mmff,89.833582,-1.68,-0.306708501,-2.488659461
de_cp_0246,de_cp_0246.xyz,CCCCCCCc0ccc(C(=O)Oc1ccc(C#N)cc1)cc0,,ok,ok,mmff,78.360641,20.7,27.3258771,38.28167407
de_cp_0247,de_cp_0247.xyz,CCCCCCCc0cnc(c1ccc(C#N)cc1)nc0,,ok,ok,mmff,36.274212,16,23.86708465,42.7674699
de_cp_0248,de_cp_0248.xyz,CCCCCCCc0ccc(c1ccc(C#N)cc1)cc0,,ok,ok,mmff,52.779839,9.6,12.32022958,25.09162287
de_cp_0249,de_cp_0249.xyz,CCCCCCCC0CCC(c1ccc(C#N)cc1)CC0,,ok,ok,mmff,41.915011,8.3,12.55769499,27.33521262
de_cp_0250,de_cp_0250.xyz,CCCCCCCC0CCC(C(=O)Oc1ccc(C#N)cc1)CC0,,ok,ok,mmff,46.377624,5.6,7.828481102,10.29325748
de_cp_0251,de_cp_0251.xyz,CCCCCCCc0ccc(C(=O)Oc1ccc(CCC)cc1)cc0,,ok,ok,mmff,67.013201,0.3,2.860357055,1.541848565
de_cp_0252,de_cp_0252.xyz,CCCCCCCc0ccc(C(=O)Oc1ccc(CCCCC)cc1)cc0,,ok,ok,mmff,66.786997,0.1,1.508304446,0.69429899
de_cp_0253,de_cp_0253.xyz,CCCCCC0CCC(C(=O)Oc1ccc(C)cc1)CC0,,ok,ok,mmff,35.55517,-0.4,0.064708683,-0.267058475
de_cp_0254,de_cp_0254.xyz,CCCCCC0CCC(C(=O)Oc1ccc(OC)cc1)CC0,,ok,ok,mmff,36.779593,-0.7,0.910250486,0.164206968
de_cp_0255,de_cp_0255.xyz,CCCCCC0CCC(C(=O)OC1CCC(CCC)CC1)CC0,,ok,ok,mmff,8.740454,-0.9,-0.860943143,-1.152815703
de_cp_0256,de_cp_0256.xyz,CCCCCCCC0CCC(c1ccc(C(=O)Oc2ccc(C#N)cc2)cc1)CC0,,ok,ok,mmff,89.904411,14.3,19.69456186,33.22513306
de_cp_0257,de_cp_0257.xyz,CCCCCCCC0CCC(c1ccc(C(=O)Oc2cc(C#N)c(C#N)cc2)cc1)CC0,,ok,ok,mmff,82.671878,28.2,38.61704525,60.55425027
de_cp_0258,de_cp_0258.xyz,CCCCCCCC0CCC(c1ccc(C(=O)Oc2c(C#N)cc(C#N)cc2)cc1)CC0,,ok,ok,mmff,94.972783,3.2,10.49373576,19.98299311
de_cp_0259,de_cp_0259.xyz,CCCCCCCC0CCC(C1CCC(C(=O)Oc2ccc(C#N)cc2)CC1)CC0,,ok,ok,mmff,60.899796,6.2,16.24834374,24.90760817
de_cp_0260,de_cp_0260.xyz,CCCCCCCC0CCC(C1CCC(C(=O)Oc2cc(C#N)c(C#N)cc2)CC1)CC0,,ok,ok,mmff,55.577493,10.9,3.758261119,-0.004677087
de_cp_0261,de_cp_0261.xyz,C=CCCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,34.639731,4.12,5.430054569,12.75289188
de_cp_0262,de_cp_0262.xyz,CCC=CCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,31.608154,4,5.714044407,17.17187313
de_cp_0263,de_cp_0263.xyz,C=CCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,34.366448,3.9,4.893462345,14.87933307
de_cp_0264,de_cp_0264.xyz,C=CCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,34.182297,5.07,4.716127344,7.957088734
de_cp_0265,de_cp_0265.xyz,C=CCCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,33.978158,3.85,4.18414355,12.42442555
de_cp_0266,de_cp_0266.xyz,CCCCCCC0CCC(c1ccc(N=C=S)cc1)CC0,,ok,ok,mmff,25.015125,4.3,4.402298297,8.312085205
de_cp_0267,de_cp_0267.xyz,C=CCCCCCC0CCC(c1ccc(C#N)cc1)CC0,,ok,ok,mmff,51.88395,5.9,10.84731887,22.67090202
de_cp_0268,de_cp_0268.xyz,C=CCCCCCCC0CCC(c1ccc(C#N)cc1)CC0,,ok,ok,mmff,51.544866,5,10.20353547,22.46563041
de_cp_0269,de_cp_0269.xyz,CCCCCC0CCC(c1ccc(CC)cc1)CC0,,ok,ok,mmff,30.225526,0.2,0.292259521,0.457380936
de_cp_0270,de_cp_0270.xyz,CCCCCC0CCC(c1ccc(C(F)(F)C)cc1)CC0,,ok,ok,mmff,50.216082,1.1,3.186698553,3.431321675
de_cp_0271,de_cp_0271.xyz,CCCCCCCC0CCC(c1ccc(C(F)C(F)(F)(F))cc1)CC0,,ok,ok,mmff,86.974036,2.1,2.909896268,3.708012797
de_cp_0272,de_cp_0272.xyz,CCCCCC0CCC(c1ccc(C(F)(F)C(F)(F)(F))cc1)CC0,,ok,ok,mmff,121.284485,4.9,9.738849911,9.050215029
de_cp_0273,de_cp_0273.xyz,CCCCCC0CCC(c1ccc(c2ccc(CC)cc2)cc1)CC0,,ok,ok,mmff,53.903779,0.1,0.481777701,0.679576195
de_cp_0274,de_cp_0274.xyz,CCCCCC0CCC(c1ccc(c2ccc(C(F)C(F)(F))cc2)cc1)CC0,,ok,ok,mmff,94.500725,8.4,9.481571732,8.118538389
de_cp_0275,de_cp_0275.xyz,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F))cc2)cc1)CC0,,ok,ok,mmff,121.117288,10,13.0053745,11.67295262
de_cp_0276,de_cp_0276.xyz,CCCCCC0CCC(c1ccc(c2ccc(C(F)(F)C(F)(F)(F))cc2)cc1)CC0,,ok,ok,mmff,144.681228,10.3,10.25973639,9.943270292
de_cp_0277,de_cp_0277.xyz,CCCCCC0CCC(c1ccc(C)cc1)CC0,,ok,ok,mmff,30.600253,0.3,0.298053529,0.447048768
de_cp_0278,de_cp_0278.xyz,CCCC0CCC(c1ccc(C(F)(F))cc1)CC0,,ok,ok,mmff,46.315564,3.7,3.996501544,5.032044844
de_cp_0279,de_cp_0279.xyz,CCCC0CCC(c1ccc(C(F)(F)(F))cc1)CC0,,ok,ok,mmff,55.609574,8.6,12.01301658,10.94003973
de_cp_0280,de_cp_0280.xyz,CCCCCC0CCC(c1ccc(CCC)cc1)CC0,,ok,ok,mmff,30.744347,0.15,0.286651155,0.434914319
de_cp_0281,de_cp_0281.xyz,CCCC0CCC(c1ccc(CCC(F)(F))cc1)CC0,,ok,ok,mmff,27.073148,2.7,2.707145484,1.814093816
de_cp_0282,de_cp_0282.xyz,CCCC0CCC(c1ccc(CCC(F)(F)(F))cc1)CC0,,ok,ok,mmff,29.670304,4.1,6.709230506,5.113568846
de_cp_0283,de_cp_0283.xyz,CCCC0CCC(c1ccc(C(F)(F)C(F)(F)C(F)(F)(F))cc1)CC0,,ok,ok,mmff,101.962686,5.6,8.437785107,8.757859488
de_cp_0284,de_cp_0284.xyz,CCCCCC0CCC(c1ccc(c2ccc(CCC)cc2)cc1)CC0,,ok,ok,mmff,53.350574,0.4,0.461504989,0.614335913
de_cp_0285,de_cp_0285.xyz,CCCCCC0CCC(c1ccc(c2ccc(CC(F)C)cc2)cc1)CC0,,ok,ok,mmff,62.597256,6.5,-0.069860442,0.073448429
